Orig_ID,Library_ref,R_ID,Int_Type,Intervention,LLIN_Gen,Mosquito_species,Species_clean,Hut,my_species,Insecticide,Insecticide_class,R_Site,Site_number,is.comb,Ins_type,control,is_treat,is_washed,No_washes,field_age,Nights_collect,Nights_known,Totals_known,N_total,N_fed,N_exited,N_24h_mort,N_72h_mort,N_dead_comb,N_Control,pc_Deterred,pc_dead,pc_dead_chlor,pc_fed,pc_dead_comb,pc_veranda,year,Data_public,Data_visible,plot_code,Note
125,116,75,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Yaokoffikro_Cotedivoire,29,1,1,1,0,0,0,0,78,1,1,347,150,76,22,,22,NA,0,6.340057637,,43.2,6.340057637,21.90201729,,1,1,0,
125,116,75,CTN,Talstar 80 SC,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,bifenthrin,pyrethroid,Yaokoffikro_Cotedivoire,29,1,7,0,1,0,0,0,78,1,1,103,16,42,82,,82,347,70.3,79.61165049,,15.5,79.61165049,40.77669903,,1,1,0,
125,116,75,CTN,Talstar 80 SC + Marshall 25 CS,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,bifenthrin + carbosulfan,pyrethroid + carbamate,Yaokoffikro_Cotedivoire,29,2,18,0,1,0,0,0,78,1,1,106,26,50,76,,76,347,69.45244957,71.69811321,,24.52830189,71.69811321,47.16981132,,1,1,0,
125,116,75,CTN,Talstar 80 SC + Marshall 25 CS,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,bifenthrin + carbosulfan,pyrethroid + carbamate,Yaokoffikro_Cotedivoire,29,2,18,0,1,0,0,0,78,1,1,121,28,61,82,,82,347,65.129683,67.76859504,,23.14049587,67.76859504,50.41322314,,1,1,0,
125,116,75,CTN,Marshall 25 CS,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,carbosulfan,carbamate,Yaokoffikro_Cotedivoire,29,1,17,0,1,0,0,0,78,1,1,106,13,43,91,,91,347,69.45244957,85.8490566,,12.26415094,85.8490566,40.56603774,,1,1,0,
126,117,76,Untreated net,Untreated,NA,An. arabiensis,An. gambiae s.l.,East,3,untreated,untreated,LowerMoshi_Tanzania,11,1,1,1,0,0,0,0,42,1,1,192,67,155,4,,4,NA,0,2.083333333,,35,2.083333333,80.72916667,,1,1,0,
126,117,76,LLIN,Olyset Net,1,An. arabiensis,An. gambiae s.l.,East,3,permethrin,pyrethroid,LowerMoshi_Tanzania,11,1,4,0,1,0,0,0,42,1,1,288,51,258,90,,90,192,-50,31.25,,18,31.25,89.58333333,,1,1,0,
127,118,77,Untreated net,Untreated,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,untreated,untreated,Yaokoffikro_Cotedivoire,29,1,1,1,0,0,0,0,16,1,1,121,54,NA,3,,3,NA,0,2.479338843,,44.62809917,2.479338843,NA,,1,1,0,
127,118,77,CTN-old,Actellic 50% EC,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,pirimiphos methyl,organophosphate,Yaokoffikro_Cotedivoire,29,1,16,0,1,0,0,0,16,1,1,100,75,NA,5,,5,121,17.3553719,5,,75,5,NA,,1,1,0,
127,118,77,CTN-old,Vectron 10% EW,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,etofenprox,pyrethroid,Yaokoffikro_Cotedivoire,29,1,8,0,1,0,0,0,16,1,1,77,50,NA,2,,2,121,36.36363636,2.597402597,,64.93506494,2.597402597,NA,,1,1,0,
127,118,77,CTN-old,Fendona 15% WG,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,alphacypermethrin,pyrethroid,Yaokoffikro_Cotedivoire,29,1,2,0,1,0,0,0,16,1,1,101,53,NA,2,,2,121,16.52892562,1.98019802,,52.47524752,1.98019802,NA,,1,1,0,
127,118,77,CTN-old,Marshal 20% CS,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,carbosulfan,carbamate,Yaokoffikro_Cotedivoire,29,1,17,0,1,0,0,0,16,1,1,56,6,NA,37,,37,121,53.71900826,66.07142857,,10.71428571,66.07142857,NA,,1,1,0,
130,120,78,Untreated net,Untreated,NA,An. arabiensis,An. gambiae s.l.,East,3,untreated,untreated,LowerMoshi_Tanzania,11,1,1,1,0,0,0,0,24,1,1,1035,424,735,197,,197,1035,0,19.03381643,,40.96618357,19.03381643,71.01449275,,1,1,0,
130,120,78,CTN,carbosulfan,NA,An. arabiensis,An. gambiae s.l.,East,3,carbosulfan,carbamate,LowerMoshi_Tanzania,11,1,17,0,1,0,0,0,24,1,1,573,183,424,269,,269,1035,44.63768116,46.94589878,,31.93717277,46.94589878,73.9965096,,1,1,0,
130,120,78,CTN,carbosulfan,NA,An. arabiensis,An. gambiae s.l.,East,3,carbosulfan,carbamate,LowerMoshi_Tanzania,11,1,17,0,1,0,0,0,24,1,1,596,61,387,322,,322,1035,42.41545894,54.02684564,,10.23489933,54.02684564,64.93288591,,1,1,0,
130,120,78,CTN,carbosulfan,NA,An. arabiensis,An. gambiae s.l.,East,3,carbosulfan,carbamate,LowerMoshi_Tanzania,11,1,17,0,1,0,0,0,24,1,1,506,127,258,369,,369,1035,51.11111111,72.92490119,,25.09881423,72.92490119,50.98814229,,1,1,0,
131,121,79,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,untreated,untreated,WaliKunda_TheGambia,28,1,1,1,0,0,0,0,18,1,1,43,13,NA,18,,18,NA,0,41.86046512,,30.23255814,41.86046512,NA,,1,1,0,
131,121,79,CTN,Cymperator 10% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,cypermethrin,pyrethroid,WaliKunda_TheGambia,28,1,9,0,1,0,0,0,18,1,1,46,12,NA,41,,41,43,-6.976744186,89.13043478,,26.08695652,89.13043478,NA,,1,1,0,
131,121,79,CTN,Descis 2.5% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,WaliKunda_TheGambia,28,1,3,0,1,0,0,0,18,1,1,38,9,NA,35,,35,43,11.62790698,92.10526316,,23.68421053,92.10526316,NA,,1,1,0,
131,121,79,CTN,Icon 2.5% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,lambdacyhalothrin,pyrethroid,WaliKunda_TheGambia,28,1,5,0,1,0,0,0,18,1,1,34,7,NA,31,,31,43,20.93023256,91.17647059,,20.58823529,91.17647059,NA,,1,1,0,
131,121,79,CTN,Imperator 25% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,permethrin,pyrethroid,WaliKunda_TheGambia,28,1,4,0,1,0,0,0,18,1,1,18,5,NA,12,,12,43,58.13953488,66.66666667,,27.77777778,66.66666667,NA,,1,1,0,
131,121,79,CTN,Actellic 50% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,pirimiphos-methyl,organophosphate,WaliKunda_TheGambia,28,1,16,0,1,0,0,0,18,1,1,48,13,NA,48,,48,43,-11.62790698,100,,27.08333333,100,NA,,1,1,0,
131,121,79,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,untreated,untreated,WaliKunda_TheGambia,28,1,1,1,0,1,3,0,18,1,1,30,13,NA,15,,15,30,0,50,,43.33333333,50,NA,,1,1,0,
131,121,79,CTN,Cymperator 10% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,cypermethrin,pyrethroid,WaliKunda_TheGambia,28,1,9,0,1,1,3,0,18,1,1,44,8,NA,33,,33,30,-46.66666667,75,,18.18181818,75,NA,,1,1,0,
131,121,79,CTN,Descis 2.5% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,WaliKunda_TheGambia,28,1,3,0,1,1,3,0,18,1,1,34,11,NA,24,,24,30,-13.33333333,70.58823529,,32.35294118,70.58823529,NA,,1,1,0,
131,121,79,CTN,Icon 2.5% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,lambdacyhalothrin,pyrethroid,WaliKunda_TheGambia,28,1,5,0,1,1,3,0,18,1,1,42,11,NA,39,,39,30,-40,92.85714286,,26.19047619,92.85714286,NA,,1,1,0,
131,121,79,CTN,Imperator 25% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,permethrin,pyrethroid,WaliKunda_TheGambia,28,1,4,0,1,1,3,0,18,1,1,31,7,NA,19,,19,30,-3.333333333,61.29032258,,22.58064516,61.29032258,NA,,1,1,0,
131,121,79,CTN,Actellic 50% EC,NA,An. gambiae s.l.,An. gambiae s.l.,East,3,pirimiphos-methyl,organophosphate,WaliKunda_TheGambia,28,1,16,0,1,1,3,0,18,1,1,43,12,NA,34,,34,30,-43.33333333,79.06976744,,27.90697674,79.06976744,NA,,1,1,0,
132,122,80,Untreated net,Untreated,NA,An. arabiensis,An. gambiae s.l.,East,3,untreated,untreated,Mabogini_Tanzania,13,1,1,1,0,0,0,0,12,1,1,511,137,376,27,27,27,NA,0,5.283757339,5.283757339,26.81017613,5.283757339,73.58121331,,1,1,0,
132,122,80,CTN,chlorfenapyr,NA,An. arabiensis,An. gambiae s.l.,East,4,chlorfenapyr,pyrrole,Mabogini_Tanzania,13,1,14,0,1,0,0,0,12,1,1,468,122,354,273,299,299,511,8.414872798,58.33333333,63.9,26.06837607,63.9,75.64102564,,1,1,0,
132,122,80,CTN,chlorfenapyr,NA,An. arabiensis,An. gambiae s.l.,East,5,chlorfenapyr,pyrrole,Mabogini_Tanzania,13,1,14,0,1,0,0,0,12,1,1,487,128,353,273,300,300,511,4.69667319,56.05749487,61.6,26.28336756,61.6,72.48459959,,1,1,0,
132,122,80,CTN,chlorfenapyr,NA,An. arabiensis,An. gambiae s.l.,East,6,chlorfenapyr,pyrrole,Mabogini_Tanzania,13,1,14,0,1,0,0,0,12,1,1,540,143,433,293,316,316,511,-5.675146771,54.25925926,58.5,26.48148148,58.5,80.18518519,,1,1,0,
133,122,81,Untreated net,Untreated,NA,An. arabiensis,An. gambiae s.l.,East,3,untreated,untreated,Mabogini_Tanzania,13,1,1,1,0,0,0,0,12,1,1,321,127,263,11,15,15,NA,0,3.426791277,4.7,39.6,3.426791277,81.93146417,,1,1,0,
133,122,81,CTN,deltamethrin,NA,An. arabiensis,An. gambiae s.l.,East,3,deltamethrin,pyrethroid,Mabogini_Tanzania,13,1,3,0,1,0,0,0,12,1,1,238,53,210,108,,108,321,25.85669782,45.37815126,,22.3,45.37815126,88.23529412,,1,1,0,
133,122,81,CTN,chlorfenapyr,NA,An. arabiensis,An. gambiae s.l.,East,3,chlorfenapyr,pyrrole,Mabogini_Tanzania,13,1,14,0,1,0,0,0,12,1,1,422,106,342,216,240,240,321,-31.46417445,51.18483412,56.9,25.11848341,56.9,81.04265403,,1,1,0,
133,122,81,CTN,chlorfenapyr,NA,An. arabiensis,An. gambiae s.l.,East,3,chlorfenapyr,pyrrole,Mabogini_Tanzania,13,1,14,0,1,0,0,0,12,1,1,265,58,227,112,122,122,321,17.44548287,42.26415094,46,21.88679245,46,85.66037736,,1,1,0,
135,124,82,Untreated net,Untreated,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,untreated,untreated,Yaokoffikro_Cotedivoire,29,1,1,1,0,0,0,0,18,0,1,373,254,90,16,,16,NA,0,4.289544236,,68,4.289544236,24.12868633,,1,1,0,
135,124,82,CTN,Peripel,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Yaokoffikro_Cotedivoire,29,1,4,0,1,0,0,0,18,0,1,307,95,132,123,,123,373,17.7,40.06514658,,31,40.06514658,42.99674267,,1,1,0,
135,124,82,CTN,K-Othrine SC,NA,An. gambiae s.s.,An. gambiae s.l.,West,3,deltamethrin,pyrethroid,Yaokoffikro_Cotedivoire,29,1,3,0,1,0,0,0,18,0,1,211,63,93,118,,118,373,43.4,55.92417062,,30,55.92417062,44.07582938,,1,1,0,
137,126,83,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Tengrela_BurkinaFaso,24,1,1,1,0,0,0,0,41,1,1,811,517,161,123,130,130,NA,0,15.16646116,16.02959309,63.74845869,15.16646116,19.85203453,,1,1,0,
137,126,83,LLIN,PermaNet 2.0,1,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin,pyrethroid,Tengrela_BurkinaFaso,24,1,3,0,1,0,0,0,41,1,1,548,280,98,150,,150,811,32.42909988,27.37226277,,51.09489051,27.37226277,17.88321168,,1,1,0,
137,126,83,LLIN,PermaNet 3.0,2,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin + PBO,pyrethroid + PBO,Tengrela_BurkinaFaso,24,2,10,0,1,0,0,0,41,1,1,501,175,120,196,,196,811,38.2244143,39.12175649,,34.93013972,39.12175649,23.95209581,,1,1,0,
137,126,83,LLIN,PermaNet 3.0,2,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin + PBO,pyrethroid + PBO,Tengrela_BurkinaFaso,24,2,10,0,1,1,20,0,41,1,1,679,367,141,124,,124,811,16.27620222,18.26215022,,54.05007364,18.26215022,20.76583211,,1,1,0,
137,126,83,LLIN,Interceptor G2,2,An. gambiae s.l.,An. gambiae s.l.,West,3,alphacypermethrin + chlorfenapyr,pyrethroid + pyrrole,Tengrela_BurkinaFaso,24,2,15,0,1,0,0,0,41,1,1,574,331,67,96,108,108,811,29.22318126,16.72473868,18.81533101,57.66550523,18.81533101,11.67247387,,1,1,0,
137,126,83,LLIN,Interceptor G2,2,An. gambiae s.l.,An. gambiae s.l.,West,3,alphacypermethrin + chlorfenapyr,pyrethroid + pyrrole,Tengrela_BurkinaFaso,24,2,15,0,1,1,20,0,41,1,1,710,311,124,381,410,410,811,12.45376079,53.66197183,57.74647887,43.8028169,57.74647887,17.46478873,,1,1,0,
138,126,84,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Tiefora_BurkinaFaso,26,1,1,1,0,0,0,0,34,1,1,159,72,49,29,36,36,NA,0,18.23899371,22.64150943,45.28301887,22.64150943,30.81761006,,1,1,0,
138,126,84,LLIN,Interceptor,1,An. gambiae s.l.,An. gambiae s.l.,West,3,alphacypermethrin,pyrethroid,Tiefora_BurkinaFaso,26,1,2,0,1,0,0,0,34,1,1,106,23,39,26,,26,159,33.33333333,24.52830189,,21.69811321,24.52830189,36.79245283,,1,1,0,
138,126,84,LLIN,Interceptor G2,2,An. gambiae s.l.,An. gambiae s.l.,West,3,alphacypermethrin + chlorfenapyr,pyrethroid + pyrrole,Tiefora_BurkinaFaso,26,2,15,0,1,0,0,0,34,1,1,139,47,34,47,48,48,159,12.57861635,33.81294964,34.5323741,33.81294964,34.5323741,24.46043165,,1,1,0,
138,126,84,LLIN,Interceptor G2,2,An. gambiae s.l.,An. gambiae s.l.,West,3,alphacypermethrin + chlorfenapyr,pyrethroid + pyrrole,Tiefora_BurkinaFaso,26,2,15,0,1,1,20,0,34,1,1,120,52,48,62,66,66,159,24.52830189,51.66666667,55,43.33333333,55,40,,1,1,0,
138,126,84,LLIN,PermaNet 3.0,2,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin + PBO,pyrethroid + PBO,Tiefora_BurkinaFaso,26,2,10,0,1,0,0,0,34,1,1,82,11,44,31,,31,159,48.42767296,37.80487805,,13.41463415,37.80487805,53.65853659,,1,1,0,
138,126,84,LLIN,Royal Guard,2,An. gambiae s.l.,An. gambiae s.l.,West,3,alphacypermethrin + pyriproxyfen,pyrethroid + juvenile hormone mimic,Tiefora_BurkinaFaso,26,2,13,0,1,0,0,0,34,1,1,158,50,94,57,,57,159,0.628930818,36.07594937,,31.64556962,36.07594937,59.49367089,,1,1,0,
139,127,85,Untreated net,Untreated,NA,An. funestus,An. funestus,East,2,untreated,untreated,Muheza_Tanzania,17,1,1,1,0,0,0,0,36,1,1,374,111,134,10,,10,NA,0,2.673796791,,29.67914439,2.673796791,35.82887701,,1,1,0,
139,127,85,LLIN,PermaNet 3.0,2,An. funestus,An. funestus,East,2,deltamethrin + PBO,pyrethroid + PBO,Muheza_Tanzania,17,2,10,0,1,0,0,0,36,1,1,256,52,179,64,,64,374,31.55080214,25,,20.3125,25,69.921875,,1,1,0,
139,127,85,LLIN,PermaNet 3.0,2,An. funestus,An. funestus,East,2,deltamethrin + PBO,pyrethroid + PBO,Muheza_Tanzania,17,2,10,0,1,1,20,0,36,1,1,328,43,211,49,,49,374,12.29946524,14.93902439,,13.1097561,14.93902439,64.32926829,,1,1,0,
139,127,85,LLIN,Veeralin,2,An. funestus,An. funestus,East,2,alphacypermethrin + PBO,pyrethroid + PBO,Muheza_Tanzania,17,2,10,0,1,0,0,0,36,1,1,319,9,223,46,,46,374,14.70588235,14.4200627,,2.821316614,14.4200627,69.90595611,,1,1,0,
139,127,85,LLIN,Veeralin,2,An. funestus,An. funestus,East,2,alphacypermethrin + PBO,pyrethroid + PBO,Muheza_Tanzania,17,2,10,0,1,1,20,0,36,1,1,364,41,275,40,,40,374,2.673796791,10.98901099,,11.26373626,10.98901099,75.54945055,,1,1,0,
139,127,85,LLIN,DawaPlus 4.0,2,An. funestus,An. funestus,East,2,deltamethrin + PBO,pyrethroid + PBO,Muheza_Tanzania,17,2,10,0,1,0,0,0,36,1,1,327,55,269,83,,83,374,12.56684492,25.382263,,16.81957187,25.382263,82.26299694,,1,1,0,
140,128,86,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,West,3,untreated,untreated,Cove_Benin,3,1,1,1,0,0,0,0,49,0,1,812,398,380,11,,11,NA,0,1.354679803,,49.01477833,1.354679803,46.79802956,,1,1,0,
140,128,86,LLIN,Olyset Net,1,An. gambiae s.l.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Cove_Benin,3,1,4,0,1,0,0,0,49,0,1,937,206,561,206,,206,812,-15.39408867,21.9850587,,21.9850587,21.9850587,59.8719317,,1,1,0,
140,128,86,LLIN,Olyset Net,1,An. gambiae s.l.,An. gambiae s.l.,West,3,permethrin,pyrethroid,Cove_Benin,3,1,4,0,1,1,20,0,49,0,1,1226,588,558,172,,172,812,-50.98522167,14.02936378,,47.96084829,14.02936378,45.51386623,,1,1,0,
140,128,86,LLIN,PermaNet 3.0,2,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin + PBO,pyrethroid + PBO,Cove_Benin,3,2,10,0,1,0,0,0,49,0,1,426,81,280,187,,187,812,47.53694581,43.89671362,,19.01408451,43.89671362,65.72769953,,1,1,0,
140,128,86,LLIN,PermaNet 3.0,2,An. gambiae s.l.,An. gambiae s.l.,West,3,deltamethrin + PBO,pyrethroid + PBO,Cove_Benin,3,2,10,0,1,1,20,0,49,0,1,527,195,322,90,,90,812,35.09852217,17.07779886,,37.00189753,17.07779886,61.10056926,,1,1,0,
140,128,86,LLIN,Olyset Plus,2,An. gambiae s.l.,An. gambiae s.l.,West,3,permethrin + PBO,pyrethroid + PBO,Cove_Benin,3,2,10,0,1,0,0,0,49,0,1,607,164,413,194,,194,812,25.24630542,31.96046129,,27.01812191,31.96046129,68.03953871,,1,1,0,
140,128,86,LLIN,Olyset Plus,2,An. gambiae s.l.,An. gambiae s.l.,West,3,permethrin + PBO,pyrethroid + PBO,Cove_Benin,3,2,10,0,1,1,20,0,49,0,1,1089,338,620,305,,305,812,-34.11330049,28.00734619,,31.03764922,28.00734619,56.93296602,,1,1,0,
141,129,87,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,untreated,untreated,Ifakara_Tanzania,7,1,1,1,0,0,0,0,25,1,1,601,69,296,33,,33,NA,0,5.490848586,,11.48086522,5.490848586,49.25124792,,1,1,0,
141,129,87,Untreated net,Untreated,NA,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,untreated,untreated,Ifakara_Tanzania,7,1,1,1,0,0,0,0,25,1,1,745,59,354,55,,55,NA,0,7.382550336,,7.919463087,7.382550336,47.51677852,,1,1,0,
141,129,87,LLIN,DawaPlus,1,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,0,0,0,25,1,1,838,83,470,86,,86,673,-24.51708767,10.26252983,,9.904534606,10.26252983,56.08591885,,1,1,0,
141,129,87,LLIN,DawaPlus,1,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,0,0,0,25,1,1,1066,49,667,86,,86,673,-58.39524517,8.067542214,,4.596622889,8.067542214,62.57035647,,1,1,0,
141,129,87,LLIN,DawaPlus,1,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,1,20,0,25,1,1,994,83,632,85,,85,673,-47.69687964,8.551307847,,8.350100604,8.551307847,63.58148893,,1,1,0,
141,129,87,LLIN,DawaPlus,1,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,1,20,0,25,1,1,1587,94,1045,127,,127,673,-135.8098068,8.002520479,,5.923125394,8.002520479,65.84751103,,1,1,0,
141,129,87,LLIN,Tsara Net,1,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,0,0,0,25,1,1,888,75,539,70,,70,673,-31.94650817,7.882882883,,8.445945946,7.882882883,60.6981982,,1,1,0,
141,129,87,LLIN,Tsara Net,1,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,0,0,0,25,1,1,1279,67,801,140,,140,673,-90.04457652,10.9460516,,5.238467553,10.9460516,62.62705238,,1,1,0,
141,129,87,LLIN,Tsara Net,1,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,1,20,0,25,1,1,1119,96,725,81,,81,673,-66.27043091,7.238605898,,8.579088472,7.238605898,64.78999106,,1,1,0,
141,129,87,LLIN,Tsara Net,1,An. gambiae s.l.,An. gambiae s.l.,Ifakara,3,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,1,20,0,25,1,1,1656,86,1136,159,,159,673,-146.0624071,9.601449275,,5.193236715,9.601449275,68.59903382,,1,1,0,
141,129,87,Untreated net,Untreated,NA,An. funestus,An. funestus,Ifakara,2,untreated,untreated,Ifakara_Tanzania,7,1,1,1,0,0,0,0,25,1,1,17,3,14,1,,1,NA,0,5.882352941,,17.64705882,5.882352941,82.35294118,,1,1,0,
141,129,87,Untreated net,Untreated,NA,An. funestus,An. funestus,Ifakara,2,untreated,untreated,Ifakara_Tanzania,7,1,1,1,0,0,0,0,25,1,1,14,3,11,3,,3,NA,0,21.42857143,,21.42857143,21.42857143,78.57142857,,1,1,0,
141,129,87,LLIN,DawaPlus,1,An. funestus,An. funestus,Ifakara,2,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,0,0,0,25,1,1,37,13,21,1,,1,16,-131.25,2.702702703,,35.13513514,2.702702703,56.75675676,,1,1,0,
141,129,87,LLIN,DawaPlus,1,An. funestus,An. funestus,Ifakara,2,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,0,0,0,25,1,1,18,11,7,1,,1,16,-12.5,5.555555556,,61.11111111,5.555555556,38.88888889,,1,1,0,
141,129,87,LLIN,DawaPlus,1,An. funestus,An. funestus,Ifakara,2,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,1,20,0,25,1,1,21,8,10,0,,0,16,-31.25,0,,38.0952381,0,47.61904762,,1,1,0,
141,129,87,LLIN,DawaPlus,1,An. funestus,An. funestus,Ifakara,2,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,1,20,0,25,1,1,25,5,18,1,,1,16,-56.25,4,,20,4,72,,1,1,0,
141,129,87,LLIN,Tsara Net,1,An. funestus,An. funestus,Ifakara,2,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,0,0,0,25,1,1,28,4,20,2,,2,16,-75,7.142857143,,14.28571429,7.142857143,71.42857143,,1,1,0,
141,129,87,LLIN,Tsara Net,1,An. funestus,An. funestus,Ifakara,2,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,0,0,0,25,1,1,21,5,14,1,,1,16,-31.25,4.761904762,,23.80952381,4.761904762,66.66666667,,1,1,0,
141,129,87,LLIN,Tsara Net,1,An. funestus,An. funestus,Ifakara,2,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,1,20,0,25,1,1,23,4,15,1,,1,16,-43.75,4.347826087,,17.39130435,4.347826087,65.2173913,,1,1,0,
141,129,87,LLIN,Tsara Net,1,An. funestus,An. funestus,Ifakara,2,deltamethrin,pyrethroid,Ifakara_Tanzania,7,1,3,0,1,1,20,0,25,1,1,29,4,19,1,,1,16,-81.25,3.448275862,,13.79310345,3.448275862,65.51724138,,1,1,0,
142,130,88,Untreated net,Untreated,NA,An. arabiensis,An. gambiae s.l.,Ifakara,3,untreated,untreated,Ifakara_Tanzania,7,1,1,1,0,0,0,0,81,1,1,1627,207,1287,819,,819,NA,0,50.33804548,,12.7228027,50.33804548,79.1026429,,1,1,0,
142,130,88,LLIN,Royal Guard,2,An. arabiensis,An. gambiae s.l.,Ifakara,3,alphacypermethrin + pyriproxyfen,pyrethroid + juvenile hormone mimic,Ifakara_Tanzania,7,2,13,0,1,0,0,0,81,1,1,1383,82,1195,756,,756,1627,14.99692686,54.6637744,,5.929139552,54.6637744,86.40636298,,1,1,0,
142,130,88,LLIN,Royal Guard,2,An. arabiensis,An. gambiae s.l.,Ifakara,3,alphacypermethrin + pyriproxyfen,pyrethroid + juvenile hormone mimic,Ifakara_Tanzania,7,2,13,0,1,1,20,0,81,1,1,1244,76,1039,743,,743,1627,23.54025814,59.7266881,,6.109324759,59.7266881,83.52090032,,1,1,0,
142,130,88,LLIN,Royal Sentry,1,An. arabiensis,An. gambiae s.l.,Ifakara,3,alphacypermethrin,pyrethroid,Ifakara_Tanzania,7,1,2,0,1,0,0,0,81,1,1,1306,82,1087,824,,824,1627,19.72956361,63.09341501,,6.278713629,63.09341501,83.23124043,,1,1,0,
142,130,88,LLIN,Royal Sentry,1,An. arabiensis,An. gambiae s.l.,Ifakara,3,alphacypermethrin,pyrethroid,Ifakara_Tanzania,7,1,2,0,1,1,20,0,81,1,1,1541,133,1201,803,,803,1627,5.28580209,52.10902012,,8.630759247,52.10902012,77.93640493,,1,1,0,
142,130,88,LLIN,DuraNet,1,An. arabiensis,An. gambiae s.l.,Ifakara,3,alphacypermethrin,pyrethroid,Ifakara_Tanzania,7,1,2,0,1,0,0,0,81,1,1,1093,113,838,575,,575,1627,32.82114321,52.60750229,,10.33851784,52.60750229,76.66971638,,1,1,0,
142,130,88,LLIN,DuraNet,1,An. arabiensis,An. gambiae s.l.,Ifakara,3,alphacypermethrin,pyrethroid,Ifakara_Tanzania,7,1,2,0,1,1,20,0,81,1,1,1325,143,1016,681,,681,1627,18.56177013,51.39622642,,10.79245283,51.39622642,76.67924528,,1,1,0,
142,130,88,CTN,pyriproxyfen,NA,An. arabiensis,An. gambiae s.l.,Ifakara,3,pyriproxyfen,juvenile hormone mimic,Ifakara_Tanzania,7,1,12,0,1,0,0,0,81,1,1,1551,179,1168,855,,855,1627,4.67117394,55.12572534,,11.54094133,55.12572534,75.30625403,,1,1,0,
142,130,88,CTN,pyriproxyfen,NA,An. arabiensis,An. gambiae s.l.,Ifakara,3,pyriproxyfen,juvenile hormone mimic,Ifakara_Tanzania,7,1,12,0,1,1,20,0,81,1,1,1530,244,1081,733,,733,1627,5.961893055,47.90849673,,15.94771242,47.90849673,70.65359477,,1,1,0,
